carbon_pct,silicon_pct,manganese_pct,phosphorus_pct,magnesium_added_pct,treatment_time_min,rpm,mold_diameter_m,pour_temp_c,mold_preheat_c,wall_thickness_mm,mold_type,mold_enc,carbon_equivalent,liquidus_temp_c,superheat_c,G_factor,Mg_effective_pct,nodularity_index,solidification_time_s,cooling_rate_cs,quality_score,reject
3.873,3.189,0.578,0.0842,0.0228,10.5,329,0.093,1546.6,132.3,17.6,Sand,1,4.9635,1416.1,130.6,11.22,0.01848,0.312,46.62,30.34,63.75,0
3.303,2.125,0.365,0.0365,0.0723,7.3,569,0.143,1509.3,207.9,47.9,Die,2,4.0231,1440.5,68.8,51.81,0.06247,0.702,183.68,7.09,100.0,0
3.536,2.377,0.47,0.0238,0.0557,6.1,848,0.091,1543.2,251.7,36.0,Permanent,0,4.3359,1432.0,111.2,72.98,0.04928,0.556,129.46,9.98,100.0,0
3.763,2.404,0.506,0.0157,0.0686,6.4,626,0.167,1553.5,297.3,38.3,Permanent,0,4.5694,1425.4,128.1,73.09,0.06043,0.707,146.54,8.57,99.98,0
3.768,2.541,0.313,0.0175,0.0409,5.8,665,0.157,1511.3,171.2,22.1,Sand,1,4.6213,1424.2,87.1,77.76,0.03641,0.471,73.1,18.33,99.52,0
3.642,2.019,0.417,0.0121,0.0392,7.3,833,0.13,1513.5,285.7,17.1,Permanent,0,4.3195,1431.9,81.7,101.01,0.03392,0.453,29.08,40.0,100.0,0
3.77,1.95,0.456,0.0387,0.0453,2.4,724,0.176,1518.0,241.9,31.5,Sand,1,4.4327,1428.8,89.2,103.23,0.04322,0.729,148.64,8.59,100.0,0
3.341,2.542,0.541,0.0386,0.0717,6.5,667,0.124,1557.3,236.3,25.3,Die,2,4.2007,1436.1,121.1,61.83,0.06303,0.729,51.28,25.76,100.0,0
3.327,2.631,0.368,0.0279,0.0391,15.0,414,0.071,1538.1,104.3,77.9,Permanent,0,4.2135,1435.8,102.4,13.69,0.02894,0.306,607.47,2.36,83.3,0
3.642,2.528,0.288,0.048,0.0674,4.1,656,0.141,1517.6,292.7,24.1,Permanent,0,4.5003,1427.8,89.7,68.04,0.06218,0.783,58.3,21.01,100.0,0
3.451,2.304,0.38,0.0402,0.0684,3.9,785,0.177,1559.5,208.3,37.1,Permanent,0,4.2329,1434.9,124.6,121.53,0.06326,0.785,137.28,9.84,97.05,0
3.951,2.426,0.181,0.0606,0.0582,10.6,1540,0.241,1527.0,83.6,33.6,Permanent,0,4.7794,1420.0,107.0,640.03,0.04714,0.492,112.62,12.82,0.0,1
3.465,2.119,0.639,0.0721,0.058,7.4,205,0.13,1484.1,128.1,13.5,Sand,1,4.1952,1436.0,48.1,6.12,0.05006,0.56,27.23,40.0,86.74,0
3.525,2.563,0.327,0.0383,0.0629,4.9,559,0.126,1559.6,207.8,20.9,Permanent,0,4.3925,1430.8,128.8,43.93,0.05702,0.749,43.73,30.92,100.0,0
3.735,2.662,0.495,0.0383,0.0446,7.2,847,0.151,1547.5,292.2,38.5,Permanent,0,4.635,1424.1,123.4,120.75,0.03864,0.527,147.92,8.49,95.81,0
3.564,2.386,0.676,0.0382,0.0515,15.3,1521,0.222,1523.8,51.6,35.0,Permanent,0,4.3725,1431.1,92.7,574.62,0.03795,0.476,122.79,11.99,0.0,1
3.734,2.175,0.442,0.0273,0.0444,3.7,754,0.132,1540.9,244.2,21.3,Sand,1,4.4677,1428.1,112.8,83.5,0.04118,0.511,68.18,19.02,100.0,0
3.366,2.409,0.479,0.0152,0.0384,3.1,686,0.095,1504.1,208.0,54.8,Permanent,0,4.1737,1436.5,67.6,50.16,0.03607,0.607,300.68,4.31,100.0,0
3.489,2.345,0.257,0.0494,0.0616,7.4,596,0.168,1504.8,201.2,34.5,Sand,1,4.2869,1433.6,71.3,66.6,0.05318,0.65,179.04,7.28,100.0,0
3.713,2.545,0.402,0.0339,0.052,6.9,555,0.116,1525.4,224.8,43.5,Sand,1,4.5725,1425.7,99.7,40.02,0.04535,0.533,283.43,4.59,100.0,0
3.661,2.209,0.395,0.014,0.0531,4.5,741,0.091,1520.6,198.6,25.0,Sand,1,4.4021,1429.8,90.8,55.55,0.0485,0.653,94.08,14.05,100.0,0
3.735,2.666,0.338,0.0203,0.0654,5.2,636,0.118,1540.4,286.2,46.8,Permanent,0,4.6307,1424.1,116.4,53.2,0.05893,0.655,218.75,5.73,100.0,0
3.732,2.378,0.345,0.0227,0.0697,6.8,630,0.156,1510.1,181.1,59.2,Permanent,0,4.5318,1426.5,83.7,69.13,0.0608,0.718,350.88,3.79,100.0,0
3.526,2.184,0.373,0.0498,0.052,7.4,528,0.145,1520.6,208.2,16.6,Permanent,0,4.2703,1433.8,86.8,45.12,0.04492,0.607,27.72,40.0,99.99,0
3.506,2.121,0.428,0.0275,0.0712,2.4,752,0.115,1542.8,171.6,32.3,Permanent,0,4.2218,1434.9,107.9,72.58,0.06783,0.814,104.22,13.16,98.87,0
3.63,2.643,0.434,0.0445,0.0478,4.7,575,0.166,1507.8,187.8,51.2,Permanent,0,4.5253,1427.2,80.5,61.27,0.04351,0.579,262.43,5.03,100.0,0
3.628,1.594,0.335,0.0354,0.0301,7.1,580,0.081,1457.2,130.2,45.8,Permanent,0,4.1714,1435.7,21.6,30.3,0.02609,0.382,209.93,6.32,75.34,0
3.633,2.187,0.25,0.0144,0.0439,6.4,689,0.092,1508.6,250.8,39.0,Sand,1,4.3664,1430.8,77.8,48.94,0.03863,0.569,228.09,5.51,100.0,0
3.344,2.04,0.521,0.0245,0.0481,2.3,530,0.083,1520.7,155.5,57.5,Permanent,0,4.0324,1440.0,80.7,26.13,0.04594,0.656,330.99,4.12,94.08,0
3.495,2.008,0.391,0.0235,0.0418,2.8,752,0.122,1554.9,216.1,28.1,Sand,1,4.1719,1436.1,118.9,77.33,0.03955,0.574,118.76,11.27,100.0,0
3.899,1.486,0.31,0.0599,0.0442,5.9,1344,0.08,1447.1,109.1,48.4,Permanent,0,4.4139,1429.0,18.2,161.06,0.03923,0.597,234.74,5.7,74.61,0
3.403,2.358,0.4,0.0428,0.0739,7.5,534,0.083,1510.2,281.1,24.1,Sand,1,4.2033,1435.8,74.4,26.46,0.06362,0.76,86.86,14.15,98.67,0
3.632,2.743,0.4,0.0216,0.056,13.2,1106,0.13,1513.1,64.2,54.9,Sand,1,4.554,1426.3,86.8,177.85,0.04299,0.461,451.86,3.21,77.32,0
3.666,2.555,0.272,0.0282,0.0559,4.3,564,0.137,1539.0,224.1,32.3,Permanent,0,4.5273,1426.9,112.0,48.66,0.05128,0.663,104.5,12.58,100.0,0
3.47,2.485,0.333,0.0345,0.0567,2.9,833,0.093,1505.2,290.4,45.6,Sand,1,4.3103,1432.9,72.2,72.27,0.05347,0.742,311.75,3.9,100.0,0
3.64,1.917,0.465,0.0288,0.068,7.0,630,0.15,1528.4,216.9,25.7,Sand,1,4.2889,1432.7,95.7,66.71,0.05915,0.683,99.03,13.24,100.0,0
3.729,2.644,0.487,0.0324,0.057,6.6,543,0.099,1515.7,193.3,59.5,Sand,1,4.6215,1424.4,91.3,32.5,0.04993,0.558,530.3,2.49,95.7,0
4.067,1.652,0.158,0.0275,0.031,8.3,511,0.136,1504.8,85.5,69.8,Permanent,0,4.6267,1422.9,81.9,39.71,0.02625,0.408,487.41,2.91,88.71,0
3.628,3.179,0.203,0.0959,0.0282,9.3,253,0.245,1558.2,56.3,52.0,Sand,1,4.7197,1423.0,135.2,17.48,0.02341,0.391,405.08,3.71,69.58,0
3.517,2.546,0.351,0.0297,0.051,6.1,743,0.15,1554.3,252.4,21.2,Die,2,4.3755,1431.2,123.1,92.59,0.04515,0.634,36.05,36.11,100.0,0
3.308,1.906,0.335,0.0281,0.0661,4.1,700,0.149,1559.6,175.7,26.7,Permanent,0,3.9522,1442.1,117.4,81.56,0.06084,0.807,71.32,19.4,100.0,0
3.604,2.6,0.493,0.0405,0.0449,4.0,798,0.114,1517.0,156.5,20.0,Permanent,0,4.4836,1428.3,88.7,81.42,0.0415,0.667,40.14,33.9,100.0,0
3.647,2.31,0.364,0.0182,0.0575,2.5,852,0.117,1525.0,235.6,29.3,Sand,1,4.423,1429.4,95.6,95.19,0.05472,0.703,128.73,10.02,100.0,0
3.306,2.641,0.432,0.0261,0.0452,3.9,553,0.147,1505.2,224.1,41.2,Permanent,0,4.1948,1436.3,68.8,50.26,0.04179,0.592,169.52,7.56,99.03,0
3.74,2.645,0.308,0.0468,0.0666,2.2,812,0.11,1559.1,265.5,20.1,Sand,1,4.637,1424.1,135.0,80.8,0.06364,0.723,60.45,21.4,97.89,0
3.843,2.156,0.724,0.0245,0.0354,13.4,318,0.136,1552.0,134.3,29.8,Permanent,0,4.5693,1425.2,126.8,15.43,0.02707,0.303,88.58,16.0,83.43,0
3.63,2.407,0.44,0.0263,0.0616,6.1,714,0.092,1513.7,226.6,18.5,Sand,1,4.4409,1429.1,84.6,52.41,0.0545,0.591,51.2,25.14,100.0,0
3.578,2.342,0.6,0.0501,0.0347,11.1,242,0.066,1577.3,141.6,18.4,Permanent,0,4.375,1431.1,146.2,4.36,0.02784,0.431,33.81,40.0,75.74,0
3.872,2.597,0.417,0.0479,0.0414,5.5,400,0.179,1533.0,67.7,81.4,Permanent,0,4.7537,1420.8,112.2,32.06,0.03704,0.528,662.2,2.21,91.3,0
3.498,2.577,0.31,0.0241,0.0406,7.0,525,0.172,1536.4,255.9,50.2,Permanent,0,4.3651,1431.4,105.0,53.05,0.03528,0.499,251.6,5.09,100.0,0
3.953,2.558,0.65,0.0578,0.031,10.4,1112,0.148,1542.1,97.8,32.3,Sand,1,4.8249,1418.9,123.2,204.06,0.02517,0.392,156.08,9.25,60.27,1
3.041,1.748,0.715,0.0661,0.0516,10.6,1104,0.177,1497.3,156.3,71.0,Sand,1,3.6458,1450.9,46.5,241.44,0.04172,0.49,757.13,1.77,57.59,1
4.128,2.47,0.533,0.0633,0.0406,14.5,1253,0.199,1563.0,108.7,75.3,Permanent,0,4.9719,1414.7,148.3,349.19,0.03039,0.346,567.54,2.56,30.86,1
3.763,2.411,0.266,0.068,0.046,7.9,445,0.181,1481.0,142.3,51.2,Permanent,0,4.5894,1425.3,55.7,40.08,0.03926,0.496,261.91,5.11,99.0,0
3.676,2.035,0.304,0.0343,0.0632,5.7,657,0.168,1529.8,298.5,35.8,Permanent,0,4.366,1430.8,99.0,80.8,0.05633,0.692,128.33,9.59,100.0,0
3.349,2.565,0.383,0.0384,0.041,3.0,892,0.171,1510.0,280.8,17.3,Sand,1,4.2163,1435.7,74.3,152.17,0.03866,0.631,44.81,27.43,91.27,0
3.966,1.616,0.29,0.0715,0.0595,13.1,1133,0.224,1521.8,102.5,80.1,Sand,1,4.5288,1426.0,95.8,321.54,0.04578,0.56,961.65,1.48,55.95,1
3.672,1.865,0.597,0.0265,0.0276,9.9,1275,0.053,1461.2,66.2,38.4,Die,2,4.3023,1432.3,28.9,96.26,0.02264,0.32,118.23,11.8,76.17,0
3.464,2.565,0.329,0.0409,0.0609,3.8,699,0.166,1522.4,262.3,41.3,Permanent,0,4.3324,1432.5,89.9,90.62,0.05637,0.75,170.78,7.38,100.0,0
3.946,2.259,0.464,0.0716,0.0208,17.5,388,0.105,1571.9,143.3,32.5,Die,2,4.7232,1421.4,150.5,17.69,0.01463,0.116,84.62,16.88,68.45,0
3.479,1.923,0.356,0.0327,0.0682,7.9,822,0.159,1513.6,219.8,31.3,Permanent,0,4.1305,1437.2,76.4,120.41,0.05826,0.609,97.74,13.24,94.38,0
3.555,2.367,0.371,0.0234,0.0557,5.0,639,0.169,1547.1,202.4,31.0,Permanent,0,4.3514,1431.5,115.6,77.23,0.05041,0.624,96.14,13.99,100.0,0
3.669,2.339,0.262,0.0448,0.0524,5.0,894,0.159,1505.3,161.2,43.0,Sand,1,4.4636,1428.6,76.7,141.85,0.04739,0.598,277.81,4.84,93.75,0
3.74,2.513,0.282,0.0386,0.0424,7.0,630,0.147,1520.0,270.0,14.9,Permanent,0,4.59,1425.2,94.8,65.27,0.03689,0.489,22.12,40.0,95.75,0
3.353,2.343,0.456,0.0323,0.0746,7.3,736,0.089,1512.6,159.9,47.4,Permanent,0,4.145,1437.4,75.2,54.01,0.06452,0.708,225.03,6.01,100.0,0
3.421,1.967,0.302,0.0314,0.0522,4.8,819,0.146,1535.4,237.5,54.0,Sand,1,4.0866,1438.5,96.9,109.14,0.04745,0.645,437.51,2.97,98.15,0
3.357,2.527,0.256,0.0127,0.0739,3.7,588,0.152,1558.2,256.9,40.6,Permanent,0,4.2031,1435.8,122.4,58.91,0.06861,0.862,164.76,7.9,100.0,0
3.463,2.415,0.309,0.0435,0.0662,6.3,828,0.169,1529.9,287.9,51.9,Permanent,0,4.2827,1433.7,96.2,129.78,0.05844,0.762,269.59,4.61,97.41,0
3.351,2.547,0.31,0.0191,0.0416,7.9,522,0.083,1516.0,270.7,47.7,Permanent,0,4.2067,1435.8,80.2,25.18,0.03555,0.51,227.12,5.48,99.1,0
3.871,2.073,0.551,0.0842,0.0433,10.4,308,0.075,1576.2,65.8,31.2,Permanent,0,4.5906,1425.0,151.2,8.02,0.03515,0.49,97.32,15.52,74.02,0
3.7,2.139,0.348,0.0167,0.0554,2.5,664,0.168,1558.3,221.5,15.9,Permanent,0,4.4186,1429.3,129.0,82.73,0.05273,0.665,25.19,40.0,98.5,0
3.473,1.947,0.254,0.0103,0.0595,4.9,878,0.108,1530.1,252.5,11.8,Die,2,4.1252,1437.2,92.9,93.04,0.05396,0.706,11.23,40.0,100.0,0
3.602,2.193,0.384,0.0176,0.0554,4.4,717,0.153,1518.1,199.4,12.5,Sand,1,4.3387,1431.6,86.5,87.94,0.05068,0.631,23.27,40.0,100.0,0
3.436,2.124,0.287,0.0303,0.0729,2.1,584,0.108,1533.5,193.0,51.6,Permanent,0,4.1544,1436.8,96.7,41.16,0.06997,0.89,266.06,5.04,95.5,0
3.396,1.93,0.267,0.0447,0.0639,3.6,688,0.151,1553.3,253.7,38.9,Permanent,0,4.054,1439.5,113.8,79.67,0.05939,0.752,151.27,8.59,100.0,0
4.192,2.198,0.798,0.0344,0.0433,14.3,481,0.191,1573.2,126.5,33.1,Die,2,4.9363,1415.0,158.2,49.46,0.03255,0.373,87.48,16.54,81.01,0
3.549,2.205,0.297,0.0166,0.064,4.3,811,0.129,1539.1,277.3,56.4,Die,2,4.2896,1433.0,106.1,94.62,0.05865,0.691,254.77,4.95,100.0,0
3.745,2.271,0.363,0.025,0.0533,2.7,814,0.084,1537.2,250.0,51.2,Sand,1,4.5104,1427.0,110.2,61.83,0.05049,0.654,393.97,3.27,100.0,0
3.56,2.288,0.256,0.0446,0.0451,5.0,801,0.147,1511.3,281.5,13.1,Sand,1,4.3374,1432.0,79.3,105.18,0.04083,0.507,25.61,40.0,99.95,0
3.722,2.35,0.368,0.0126,0.0541,7.4,595,0.12,1545.6,160.3,45.2,Permanent,0,4.5094,1427.0,118.6,47.39,0.04664,0.553,204.34,6.78,100.0,0
3.621,2.089,0.302,0.0319,0.0624,2.6,779,0.083,1535.3,169.7,27.8,Die,2,4.3281,1431.9,103.4,56.4,0.05921,0.719,61.99,22.03,100.0,0
3.642,2.439,0.411,0.0325,0.0574,7.7,805,0.097,1528.8,186.8,17.9,Permanent,0,4.466,1428.5,100.3,70.43,0.04921,0.562,31.98,40.0,97.5,0
3.651,2.526,0.18,0.0929,0.0314,7.9,548,0.21,1445.6,124.2,88.9,Die,2,4.5236,1427.6,18.0,70.39,0.02683,0.396,631.96,2.09,77.62,0
3.712,2.657,0.286,0.0494,0.0643,7.1,704,0.088,1552.5,218.9,20.5,Sand,1,4.6144,1424.8,127.7,48.95,0.05578,0.741,63.2,21.1,100.0,0
3.381,2.811,0.751,0.081,0.0501,14.1,473,0.124,1538.1,136.1,14.2,Sand,1,4.3453,1432.8,105.3,31.1,0.03778,0.469,30.31,40.0,97.42,0
3.783,2.299,0.527,0.0367,0.0711,2.3,697,0.156,1558.3,254.2,23.7,Permanent,0,4.5609,1425.7,132.6,84.56,0.06788,0.882,56.32,23.16,97.44,0
3.791,2.603,0.491,0.0158,0.042,7.9,696,0.083,1527.9,232.2,28.9,Permanent,0,4.6637,1423.0,104.8,44.97,0.03584,0.462,83.59,15.5,100.0,0
3.511,2.352,0.43,0.0402,0.0464,4.0,874,0.146,1554.3,224.7,54.0,Die,2,4.3086,1432.9,121.4,124.51,0.04279,0.598,233.26,5.7,97.74,0
3.773,2.171,0.405,0.0199,0.0713,4.5,841,0.139,1520.5,243.3,29.9,Sand,1,4.5034,1427.0,93.5,109.75,0.06521,0.753,134.41,9.5,99.54,0
3.389,2.362,0.38,0.0178,0.0445,3.8,660,0.145,1522.1,264.8,51.8,Permanent,0,4.1819,1436.2,85.9,70.75,0.04122,0.54,268.34,4.69,100.0,0
3.049,2.965,0.169,0.0593,0.0212,13.1,1423,0.164,1486.0,86.7,54.1,Sand,1,4.0574,1440.9,45.1,371.37,0.01631,0.249,438.64,3.19,12.38,1
3.357,2.563,0.327,0.0187,0.0699,3.2,837,0.119,1519.7,205.4,53.9,Sand,1,4.2178,1435.5,84.2,93.0,0.06566,0.803,436.26,3.01,99.28,0
3.435,2.432,0.267,0.0375,0.0639,3.4,852,0.116,1549.7,295.0,26.8,Permanent,0,4.2578,1434.4,115.3,94.24,0.05971,0.786,72.03,17.42,100.0,0
3.965,3.176,0.772,0.0306,0.0529,9.6,1422,0.114,1558.7,142.7,70.5,Permanent,0,5.034,1413.6,145.1,258.11,0.04363,0.525,497.4,2.85,54.13,1
3.934,1.554,0.373,0.0706,0.0302,10.9,1575,0.224,1586.4,89.4,89.5,Sand,1,4.4754,1427.4,158.9,620.22,0.02431,0.251,1202.54,1.24,0.0,1
3.54,2.645,0.394,0.0149,0.0467,6.1,671,0.154,1518.6,164.5,37.2,Die,2,4.4267,1429.7,88.9,77.43,0.04138,0.521,110.61,12.24,100.0,0
3.444,2.307,0.549,0.0445,0.069,4.1,519,0.175,1506.4,219.8,26.3,Die,2,4.2283,1435.1,71.3,52.48,0.06353,0.739,55.44,23.21,100.0,0
3.52,2.178,0.484,0.0303,0.0468,7.6,754,0.144,1508.7,173.2,29.9,Sand,1,4.2563,1434.0,74.7,91.29,0.04022,0.457,134.2,9.95,98.45,0
4.152,2.404,0.37,0.0749,0.0267,5.5,1363,0.082,1605.6,94.4,81.4,Sand,1,4.9781,1414.5,191.0,171.26,0.02389,0.401,992.79,1.52,44.35,1
3.75,2.293,0.265,0.0321,0.0531,3.5,609,0.109,1541.8,251.5,13.1,Die,2,4.5256,1426.6,115.2,45.05,0.04953,0.696,13.83,40.0,100.0,0
3.383,2.233,0.295,0.0462,0.0605,4.8,780,0.096,1508.3,265.2,58.9,Permanent,0,4.1428,1437.4,70.9,65.41,0.05496,0.661,346.84,3.58,100.0,0
3.778,2.363,0.3,0.0362,0.0592,7.3,838,0.118,1544.9,289.8,15.2,Sand,1,4.5782,1425.3,119.6,92.83,0.0511,0.643,34.7,36.17,100.0,0
3.653,2.001,0.361,0.0389,0.0606,4.0,780,0.098,1533.3,292.9,50.0,Die,2,4.3326,1431.7,101.6,66.91,0.05587,0.705,199.65,6.21,100.0,0
3.48,2.488,0.285,0.0318,0.0661,5.1,594,0.087,1542.1,159.0,27.2,Sand,1,4.3204,1432.6,109.5,34.49,0.05965,0.752,111.08,12.45,100.0,0
3.42,2.393,0.518,0.0501,0.0464,13.2,1426,0.1,1496.6,101.6,73.9,Permanent,0,4.2344,1435.1,61.6,227.19,0.03558,0.344,546.5,2.55,72.84,0
3.433,2.142,0.302,0.0467,0.0401,4.3,885,0.126,1507.5,186.1,23.4,Sand,1,4.1624,1436.7,70.7,110.61,0.03684,0.564,82.1,16.09,100.0,0
3.437,1.996,0.492,0.0417,0.0539,6.7,773,0.146,1515.4,160.3,47.4,Permanent,0,4.1167,1437.8,77.6,97.38,0.04718,0.565,224.4,6.04,98.27,0
3.6,2.047,0.425,0.034,0.0711,5.2,760,0.142,1526.0,264.9,33.4,Permanent,0,4.2932,1432.8,93.1,91.56,0.06402,0.8,111.39,11.32,100.0,0
3.473,2.686,0.351,0.0146,0.0636,3.0,764,0.088,1555.4,161.7,26.8,Permanent,0,4.3737,1431.3,124.2,57.53,0.05988,0.697,71.72,19.43,100.0,0
3.333,2.618,0.252,0.0406,0.0511,7.0,570,0.111,1517.4,152.2,26.0,Sand,1,4.2196,1435.7,81.7,40.24,0.04445,0.61,101.2,13.49,100.0,0
3.419,2.68,0.493,0.014,0.0564,4.3,770,0.164,1550.7,228.6,22.2,Permanent,0,4.3169,1432.8,117.9,108.94,0.05176,0.664,49.46,26.73,100.0,0
3.598,2.513,0.4,0.0405,0.0604,2.9,736,0.087,1517.8,279.8,35.1,Permanent,0,4.4496,1429.1,88.6,52.87,0.05699,0.74,123.31,10.04,100.0,0
3.492,2.471,0.383,0.0289,0.0441,4.6,610,0.081,1540.7,252.9,46.6,Sand,1,4.3255,1432.4,108.2,33.51,0.04022,0.572,325.86,3.95,100.0,0
3.746,2.03,0.534,0.0171,0.0381,5.2,544,0.176,1509.5,297.9,41.1,Sand,1,4.4285,1428.9,80.7,58.18,0.03427,0.44,253.03,4.79,100.0,0
3.779,2.301,0.314,0.0483,0.046,2.7,775,0.097,1556.3,170.1,30.9,Sand,1,4.562,1425.8,130.5,65.19,0.04357,0.649,143.47,9.66,100.0,0
3.695,2.22,0.457,0.0338,0.0579,7.6,581,0.126,1521.8,210.2,40.8,Permanent,0,4.4461,1428.8,93.0,47.32,0.04971,0.59,166.23,7.89,100.0,0
3.431,2.315,0.524,0.0423,0.0382,3.0,709,0.119,1538.3,265.6,20.7,Die,2,4.2166,1435.4,102.9,66.83,0.03595,0.611,34.11,37.31,98.65,0
3.374,1.996,0.528,0.0399,0.0403,7.0,594,0.121,1557.3,186.8,17.0,Sand,1,4.0524,1439.6,117.8,47.62,0.03501,0.513,43.37,31.6,96.83,0
3.719,2.438,0.356,0.0284,0.0564,6.1,731,0.109,1507.0,157.9,38.2,Permanent,0,4.5415,1426.4,80.6,65.11,0.04984,0.657,146.27,9.22,100.0,0
3.077,2.124,0.498,0.0971,0.0277,7.0,315,0.247,1456.9,103.3,64.2,Die,2,3.8171,1446.9,10.1,27.34,0.02407,0.396,330.02,4.1,58.81,1
3.376,2.652,0.287,0.0179,0.0679,3.1,672,0.126,1521.6,151.5,17.1,Permanent,0,4.2661,1434.3,87.3,63.63,0.06383,0.801,29.14,40.0,100.0,0
3.773,2.388,0.345,0.0365,0.066,4.7,775,0.086,1558.4,192.0,48.2,Permanent,0,4.5811,1425.3,133.2,57.82,0.06014,0.756,232.38,5.88,99.15,0
3.435,1.942,0.259,0.0338,0.0468,3.6,828,0.169,1547.0,236.7,39.4,Permanent,0,4.0941,1438.3,108.8,129.75,0.04358,0.652,155.4,8.43,93.37,0
3.546,2.301,0.413,0.0344,0.0711,4.9,820,0.093,1519.8,292.7,37.9,Sand,1,4.3248,1432.3,87.5,69.52,0.0645,0.793,215.43,5.7,98.74,0
3.977,2.0,0.763,0.0291,0.0533,8.6,256,0.195,1608.9,138.5,53.8,Permanent,0,4.6532,1422.6,186.3,14.28,0.04493,0.594,289.5,5.08,74.75,0
3.725,2.262,0.427,0.0539,0.0275,8.2,562,0.06,1602.6,109.3,66.5,Die,2,4.4971,1427.6,175.0,21.32,0.02331,0.349,353.32,4.23,70.15,0
3.696,2.657,0.309,0.0387,0.0732,2.3,816,0.178,1549.6,157.1,51.3,Permanent,0,4.5945,1425.3,124.3,132.89,0.06986,0.836,263.17,5.29,93.45,0
3.371,2.14,0.344,0.013,0.0529,3.2,735,0.157,1510.1,182.0,44.7,Permanent,0,4.0888,1438.5,71.6,94.95,0.04955,0.648,199.56,6.65,100.0,0
3.59,2.154,0.334,0.0414,0.0686,5.6,890,0.127,1501.9,276.6,46.5,Sand,1,4.3217,1432.3,69.7,112.73,0.06129,0.737,324.62,3.77,100.0,0
3.677,2.347,0.721,0.0506,0.0555,17.5,1178,0.192,1497.9,123.2,82.0,Permanent,0,4.4757,1428.3,69.6,297.65,0.03915,0.357,672.19,2.05,62.3,0
3.668,2.146,0.412,0.0267,0.0452,4.9,594,0.081,1558.7,182.0,26.4,Permanent,0,4.3925,1430.1,128.6,31.99,0.04103,0.541,69.66,19.76,100.0,0
3.552,2.202,0.293,0.0294,0.0627,3.4,801,0.108,1546.0,235.0,24.2,Sand,1,4.2953,1432.9,113.1,77.53,0.05849,0.71,88.17,14.87,100.0,0
3.625,2.234,0.375,0.0489,0.0504,6.9,633,0.086,1501.1,275.2,55.4,Permanent,0,4.3857,1430.6,70.5,38.5,0.0439,0.558,307.42,3.99,99.61,0
3.736,2.513,0.443,0.0209,0.0446,3.8,784,0.13,1514.6,209.1,29.8,Permanent,0,4.581,1425.3,89.3,89.04,0.04135,0.579,88.85,14.69,100.0,0
3.587,1.924,0.725,0.0233,0.0335,13.8,510,0.164,1443.8,109.8,57.2,Permanent,0,4.2358,1434.2,9.6,47.61,0.02541,0.274,327.43,4.07,72.3,0
3.685,1.928,0.257,0.0223,0.0555,6.0,869,0.088,1544.6,287.1,54.3,Permanent,0,4.3357,1431.4,113.3,74.23,0.04927,0.619,294.64,4.27,100.0,0
3.715,2.416,0.49,0.0361,0.0414,3.3,894,0.124,1538.4,273.3,59.1,Permanent,0,4.5326,1426.6,111.8,110.38,0.03876,0.58,348.81,3.63,99.17,0
3.38,2.671,0.488,0.0146,0.0389,2.6,511,0.16,1559.1,200.9,31.3,Permanent,0,4.2755,1434.0,125.2,46.65,0.03691,0.545,97.87,13.88,100.0,0
3.785,2.001,0.44,0.0446,0.0623,4.1,838,0.161,1541.5,251.1,33.4,Permanent,0,4.4672,1428.0,113.5,126.37,0.05742,0.692,111.25,11.6,98.27,0
3.697,2.361,0.282,0.0391,0.0581,4.7,814,0.168,1541.0,281.6,40.7,Die,2,4.497,1427.6,113.4,124.34,0.05292,0.724,132.76,9.49,98.55,0
3.694,2.221,0.309,0.021,0.0389,3.8,646,0.14,1527.2,245.8,29.2,Permanent,0,4.4415,1428.8,98.4,65.23,0.03605,0.479,85.08,15.06,100.0,0
3.316,1.999,0.486,0.0171,0.0746,5.1,613,0.161,1522.7,207.2,22.4,Sand,1,3.9878,1441.2,81.5,67.33,0.06742,0.783,75.32,17.47,99.22,0
3.559,2.201,0.504,0.0448,0.0655,5.9,836,0.162,1536.6,243.7,39.5,Permanent,0,4.3076,1432.7,103.9,126.91,0.05817,0.759,155.96,8.29,95.47,0
3.487,2.699,0.296,0.0445,0.0497,2.7,714,0.175,1553.7,202.7,33.0,Sand,1,4.4014,1430.8,122.9,99.89,0.04707,0.639,163.15,8.28,100.0,0
3.747,2.431,0.336,0.0441,0.0628,2.7,649,0.108,1534.5,189.9,53.8,Permanent,0,4.5722,1425.6,108.9,50.9,0.05954,0.786,289.52,4.64,100.0,0
3.674,2.143,0.403,0.0483,0.0427,7.4,763,0.085,1523.9,153.7,49.2,Sand,1,4.4043,1430.0,93.9,55.59,0.03684,0.435,363.28,3.77,100.0,0
4.195,1.602,0.671,0.0857,0.028,14.2,1257,0.064,1571.2,109.4,65.3,Die,2,4.7577,1419.7,151.5,113.61,0.02107,0.199,341.29,4.28,73.56,0
3.626,2.465,0.33,0.0476,0.0483,7.2,782,0.136,1507.1,152.8,14.1,Die,2,4.4635,1428.8,78.4,93.0,0.04179,0.541,16.01,40.0,100.0,0
3.328,1.72,0.585,0.0384,0.04,7.2,264,0.096,1547.4,121.6,33.9,Sand,1,3.9143,1443.1,104.4,7.51,0.03465,0.449,172.1,8.28,86.27,0
